Customer_ID,Full_Name,Gender,Birthdate,Registration_Date,Email,Phone_Number,City,Preferred_Channel,Batch_ID,Source_File
C003060,Ahmed Brown,Other,2000-09-04,2018-07-23,ahmed.brown@example.com,+20606380576,Cairo,Mixed,gen_20251127_092505,customers.csv
C002142,Emma Brown,Female,1973-08-06,2020-10-29,NA,+20553869215,Dubai,Mixed,gen_20251127_092505,customers.csv
C003119,Carlos Yamamoto,Other,2002-09-18,2023-09-10,CARLOS.YAMAMOTO@EXAMPLE.COM,+20972663833,Tanta,Mixed,gen_20251127_092505,customers.csv
C004726,Mia Khan,Male,1961-04-24,2024-06-30,mia.khan@example.com,+20476678706,Cairo,Online,gen_20251127_092505,customers.csv
C004046,Noah Hassan,Other,1955-09-23,2021-06-05,noah.hassan@example.com,+20205492730,Riyadh,Mixed,gen_20251127_092505,customers.csv
C003357,Julia Ali,Other,1976-07-18,2024-04-20,julia.ali@example.com,,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002745,David Brown,Male,1963-09-25,2024-06-29,david.brown@example.com,+20270749394,Doha,Online,gen_20251127_092505,customers.csv
C003507,Youssef Yamamoto,Female,1995-12-20,2024-03-31,youssef.yamamoto@example.com,+20624567177,Doha,Online,gen_20251127_092505,customers.csv
C001680,Hiro Johnson,other,1986-07-11,2022-12-05,hiro.johnson@example.com,+20898804109,Dubai,Online,gen_20251127_092505,customers.csv
C004250,Youssef Johnson,Female,1983-08-10,2023-02-09,youssef.johnson@example.com,+20941781775,Doha,Mixed,gen_20251127_092505,customers.csv
C003148,Omar Smith,Female,1983-12-12,2018-11-04,omar.smith@example.com,+20870853336,Doha,Mixed,gen_20251127_092505,customers.csv
C002295,Isabella Lopez,Other,1972-03-20,2021-09-30,isabella.lopez@example.com,+20319862201,Dubai,Mixed,gen_20251127_092505,customers.csv
C000581,Liam Brown,FEMALE,1957-03-01,2018-11-19,liam.brown@example.com,+20194058126,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001471,Mohamed Ali,Female,2005-03-26,2019-08-11,mohamed.ali@example.com,000000,Tanta,Mixed,gen_20251127_092505,customers.csv
C004071,Fatima Ali,Male,1982-12-06,2020-08-02,fatima.ali@example.com,+20394071337,Cairo,In-Store,gen_20251127_092505,customers.csv
C003344,Sophia Lopez,Female,1967-01-25,2018-09-19,sophia.lopez@example.com,+20275454755,giza,Mixed,gen_20251127_092505,customers.csv
C004584,David Yamamoto,Female,1970-04-21,2023-04-30,david.yamamoto@example.com,+20171761897,Doha,Online,gen_20251127_092505,customers.csv
C003673,Fatima Yamamoto,Female,1969-09-16,2024-07-04,fatima.yamamoto@example.com,+20743223520,,Mixed,gen_20251127_092505,customers.csv
C000560,Mohamed Martin,Male,1955-10-09,2020-12-29,MOHAMED.MARTIN@EXAMPLE.COM,+20781556843,Cairo,In-Store,gen_20251127_092505,customers.csv
C002850,Anna Lopez,Female,2003-10-28,2023-08-11,anna.lopez@example.com,000000,Doha,Mixed,gen_20251127_092505,customers.csv
C000513,Mia Yamamoto,Female,1983-06-25,2018-12-28,mia.yamamoto@example.com,+20321717664,Tanta,In-Store,gen_20251127_092505,customers.csv
C001082,Youssef Smith,Male,1955-07-12,2024-04-16,,+20815425172,Tanta,Mixed,gen_20251127_092505,customers.csv
C001665,Anna Garcia,Male,1959-06-10,2024-06-13,anna.garcia@example.com,+20981123208,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001013,John Smith,Other,1971-10-01,2020-11-03,john.smith@example.com,+20500706894,Dubai,In-Store,gen_20251127_092505,customers.csv
C001932,Hiro Martin,Other,1993-12-03,2022-04-04,hiro.martin@example.com,+20563353656,Cairo,Mixed,gen_20251127_092505,customers.csv
C001151,Anna Johnson,OTHER,1960-04-22,2024-05-17,anna.johnson@example.com,+20934227666,Mansoura,In-Store,gen_20251127_092505,customers.csv
C002839,John Lopez,Female,1956-06-25,2021-02-19,john.lopez@example.com,+20729011573,Tanta,In-Store,gen_20251127_092505,customers.csv
C000117,Mohamed Yamamoto,Female,1967-06-08,2021-12-28,mohamed.yamamoto@example.com,+20690509133,Cairo,Mixed,gen_20251127_092505,customers.csv
C000741,David Yamamoto,Male,1982-05-07,2022-10-09,david.yamamoto@example.com,+20778911233,Riyadh,Online,gen_20251127_092505,customers.csv
C004807,Anna Smith,Other,1961-04-29,2018-07-28,anna.smith@example.com,+20879360946,Riyadh,in-store,gen_20251127_092505,customers.csv
C003676,Emma Hassan,Male,1968-12-12,2024-04-24,,+20263006523,Doha,Online,gen_20251127_092505,customers.csv
C000831,Liam Martin,Other,1960-12-17,2019-01-15,liam.martin@example.com,+20804505730,Tanta,In-Store,gen_20251127_092505,customers.csv
C000120,Mohamed Brown,Other,1983-02-28,2019-07-29,mohamed.brown@example.com,+20412781437,,Online,gen_20251127_092505,customers.csv
C004854,Sara Johnson,Female,1986-04-27,2018-10-04,sara.johnson@example.com,+20608122274,Riyadh,In-Store,gen_20251127_092505,customers.csv
C004739,Youssef Smith,Female,1991-08-25,2022-06-24,youssef.smith@example.com,+20735643301,Dubai,In-Store,gen_20251127_092505,customers.csv
C000636,Omar Khan,Female,1968-04-17,2018-09-25,omar.khan@example.com,+20520613365,Tanta,Mixed,gen_20251127_092505,customers.csv
C004466,John Smith,Male,1956-01-04,2024-10-07,john.smith@example.com,+20515066575,Doha,Mixed,gen_20251127_092505,customers.csv
C004365,Emma Lopez,Female,1995-07-23,2023-08-07,emma.lopez@example.com,+20353082123,Dubai,Online,gen_20251127_092505,customers.csv
C004143,Isabella Smith,Female,1993-09-27,2023-10-07,isabella.smith@example.com,+20619848438,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000992,Youssef Ali,Other,1968-04-29,2022-10-28,youssef.ali@example.com,+20922901450,Dubai,Online,gen_20251127_092505,customers.csv
C000877,Noah Lopez,Male,1956-12-18,2019-01-21,noah.lopez@example.com,invalid,Giza,In-Store,gen_20251127_092505,customers.csv
C000005,Mohamed Garcia,Other,1976-01-08,2020-12-08,mohamed.garcia@example.com,+20461760963,Alexandria,In-Store,gen_20251127_092505,customers.csv
C003052,Anna Brown,Other,1980-08-04,2019-02-09,anna.brown@example.com,invalid,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003125,Carlos Yamamoto,OTHER,1984-07-04,2024-01-27,carlos.yamamoto@example.com,000000,Alexandria,mixed,gen_20251127_092505,customers.csv
C002661,Youssef Hassan,Male,1973-10-13,2019-05-23,youssef.hassan@example.com,+20283373726,Mansoura,Online,gen_20251127_092505,customers.csv
C002492,John Smith,Female,1988-03-27,2024-02-22,john.smith@example.com,,Alexandria,Online,gen_20251127_092505,customers.csv
C003855,Emma Yamamoto,Other,1973-07-20,2022-08-11,emma.yamamoto@example.com,+20556441836,,Mixed,gen_20251127_092505,customers.csv
C001716,Amina Johnson,Female,1965-02-23,2018-05-09,amina.johnson@example.com,+20594378113,Cairo,In-Store,gen_20251127_092505,customers.csv
C001149,Sophia Johnson,Female,1992-03-17,2020-12-05,sophia.johnson@example.com,+20601996186,Alexandria,In-Store,gen_20251127_092505,customers.csv
C003262,Fatima Johnson,Other,1985-05-06,2024-07-14,fatima.johnson@example.com,+20145359457,NA,Mixed,gen_20251127_092505,customers.csv
C000575,Mia Hassan,Male,1968-10-23,2018-03-07,mia.hassan@example.com,+20423385384,Dubai,Online,gen_20251127_092505,customers.csv
C003770,Youssef Smith,other,1960-05-09,2018-03-10,youssef.smith@example.com,+20544288712,Giza,Mixed,gen_20251127_092505,customers.csv
C003737,David Martin,Other,1990-02-02,2019-02-13,david.martin@example.com,+20400267797,Cairo,Mixed,gen_20251127_092505,customers.csv
C004147,Maria Smith,MALE,2003-02-25,2023-06-12,maria.smith@example.com,+20772650785,Cairo,Online,gen_20251127_092505,customers.csv
C000854,Sophia Garcia,Male,1986-12-25,2024-07-22,sophia.garcia@example.com,+20866107740,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001983,Amina Brown,Male,1994-04-20,2020-04-10,amina.brown@example.com,+20520732232,Riyadh,Online,gen_20251127_092505,customers.csv
C002775,Omar Khan,Other,1974-05-10,2019-06-06,omar.khan@example.com,+20234764838,Alexandria,Online,gen_20251127_092505,customers.csv
C001167,Sara Smith,Male,1999-11-22,2019-10-27,sara.smith@example.com,+20461997407,Doha,Online,gen_20251127_092505,customers.csv
C000972,Omar Garcia,Male,1974-02-26,2019-12-29,omar.garcia@example.com,+20759634566,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002702,Anna Ali,FEMALE,1979-12-28,2020-02-21,anna.ali@example.com,+20767977683,,Online,gen_20251127_092505,customers.csv
C004496,Emma Ali,Other,1979-03-09,2022-04-05,emma.ali@example.com,+20656407408,Riyadh,Online,gen_20251127_092505,customers.csv
C003848,Sara Garcia,Other,1983-01-27,2019-12-03,,+20253675833,Doha,Online,gen_20251127_092505,customers.csv
C002369,Emma Ali,Female,1994-11-17,2020-11-19,emma.ali@example.com,+20289239282,Alexandria,Online,gen_20251127_092505,customers.csv
C004116,Ahmed Martin,Other,1987-07-17,2021-06-07,ahmed.martin@example.com,+20358352999,Tanta,Mixed,gen_20251127_092505,customers.csv
C004132,John Brown,female,2006-12-07,2022-05-30,john.brown@example.com,+20293805196,Riyadh,Mixed,gen_20251127_092505,customers.csv
C002951,John Yamamoto,Other,2003-12-23,2022-07-10,john.yamamoto@example.com,,Doha,Online,gen_20251127_092505,customers.csv
C000525,Mohamed Garcia,Other,1988-06-30,2022-08-14,mohamed.garcia@example.com,+20655607363,Tanta,in-store,gen_20251127_092505,customers.csv
C002456,Maria Brown,female,1975-02-26,2021-06-21,maria.brown@example.com,+20993304833,Giza,In-Store,gen_20251127_092505,customers.csv
C001842,Noah Brown,Male,1980-03-18,2023-05-11,noah.brown@example.com,+20476661394,Cairo,In-Store,gen_20251127_092505,customers.csv
C000538,Isabella Brown,Other,1960-08-28,2022-01-05,isabella.brown@example.com,+20256624398,Dubai,Online,gen_20251127_092505,customers.csv
C002807,Amina Yamamoto,Male,2003-02-08,2019-05-29,amina.yamamoto@example.com,+20354642510,Cairo,Mixed,gen_20251127_092505,customers.csv
C004342,Amina Johnson,Female,1983-01-31,2023-12-11,amina.johnson@example.com,+20785781588,Dubai,In-Store,gen_20251127_092505,customers.csv
C003176,Anna Johnson,Male,1961-01-10,2023-05-12,NA,+20621176641,Giza,Mixed,gen_20251127_092505,customers.csv
C000785,Maria Ali,Female,1987-02-27,2022-09-14,maria.ali@example.com,+20273665296,Tanta,Online,gen_20251127_092505,customers.csv
C004058,John Lopez,Female,1982-10-07,2019-07-10,john.lopez@example.com,+20712175905,Tanta,Mixed,gen_20251127_092505,customers.csv
C001410,Carlos Yamamoto,Other,1974-03-29,2019-05-31,carlos.yamamoto@example.com,+20852146030,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002538,Carlos Johnson,Female,1967-09-19,2019-05-13,carlos.johnson@example.com,+20796800321,Cairo,Mixed,gen_20251127_092505,customers.csv
C000155,John Yamamoto,FEMALE,2002-10-09,2020-05-31,john.yamamoto@example.com,+20459623274,Riyadh,In-Store,gen_20251127_092505,customers.csv
C003010,Anna Garcia,Female,1973-04-05,2021-08-10,anna.garcia@example.com,+20819020461,Giza,Online,gen_20251127_092505,customers.csv
C001687,Carlos Lopez,Other,1974-03-04,2021-01-22,carlos.lopez@example.com,+20119731078,Alexandria,In-Store,gen_20251127_092505,customers.csv
C002902,Fatima Hassan,Male,1986-01-31,2022-01-21,fatima.hassan@example.com,+20884160809,Mansoura,Online,gen_20251127_092505,customers.csv
C004950,Liam Ali,Male,1994-07-02,2019-08-23,liam.ali@example.com,+20557379437,Riyadh,Online,gen_20251127_092505,customers.csv
C003864,Julia Smith,FEMALE,1956-03-11,2021-03-23,,+20841121445,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002734,Anna Khan,Other,1988-06-26,2018-08-25,anna.khan@example.com,+20917179757,Doha,In-Store,gen_20251127_092505,customers.csv
C001896,Julia Ali,Male,1956-02-19,2020-10-05,julia.ali@example.com,+20259063507,Cairo,In-Store,gen_20251127_092505,customers.csv
C000570,John Johnson,Other,1995-11-12,2020-08-24,john.johnson@example.com,+20800563816,Dubai,In-Store,gen_20251127_092505,customers.csv
C001817,Liam Yamamoto,Male,1977-09-01,2023-12-13,liam.yamamoto@example.com,+20256124279,Riyadh,Online,gen_20251127_092505,customers.csv
C002066,Noah Hassan,Other,1971-03-14,2022-08-10,noah.hassan@example.com,+20416268145,Cairo,In-Store,gen_20251127_092505,customers.csv
C000128,David Johnson,Male,1981-05-30,2023-01-20,david.johnson@example.com,+20431251242,Dubai,Mixed,gen_20251127_092505,customers.csv
C003395,Noah Ali,Female,2007-04-10,2018-07-16,noah.ali@example.com,+20587199357,,Mixed,gen_20251127_092505,customers.csv
C003328,Amina Smith,Female,2000-05-30,2019-10-04,amina.smith@example.com,+20838318838,Giza,Mixed,gen_20251127_092505,customers.csv
C004987,Liam Lopez,Other,1986-09-29,2019-02-25,liam.lopez@example.com,+20815867396,Tanta,Mixed,gen_20251127_092505,customers.csv
C002976,Anna Johnson,Male,1960-11-08,2021-12-02,anna.johnson@example.com,invalid,Mansoura,online,gen_20251127_092505,customers.csv
C000981,Anna Yamamoto,Male,1999-09-23,2020-06-20,anna.yamamoto@example.com,+20960885856,Dubai,In-Store,gen_20251127_092505,customers.csv
C002301,Sophia Lopez,Other,2001-11-30,2022-01-24,sophia.lopez@example.com,+20836438251,Tanta,mixed,gen_20251127_092505,customers.csv
C000191,Maria Garcia,Other,1956-12-12,2018-05-13,maria.garcia@example.com,+20985421682,Riyadh,online,gen_20251127_092505,customers.csv
C001140,Mohamed Johnson,Male,1994-09-08,2023-11-20,mohamed.johnson@example.com,+20841852946,Mansoura,Online,gen_20251127_092505,customers.csv
C000700,Ahmed Lopez,Male,2000-08-02,2018-05-19,NA,+20996039283,Giza,Online,gen_20251127_092505,customers.csv
C004781,Mohamed Garcia,Female,1960-10-29,2021-04-18,mohamed.garcia@example.com,+20720010785,Cairo,Online,gen_20251127_092505,customers.csv
C000607,Noah Khan,Other,1977-09-03,2019-03-28,noah.khan@example.com,+20678022533,Tanta,Online,gen_20251127_092505,customers.csv
C004277,Mia Khan,Female,1994-08-04,2022-06-10,MIA.KHAN@EXAMPLE.COM,+20467702963,Dubai,Mixed,gen_20251127_092505,customers.csv
C000302,Sophia Ali,Other,1972-12-23,2018-05-14,sophia.ali@example.com,+20180704252,Cairo,mixed,gen_20251127_092505,customers.csv
C003421,Liam Garcia,Other,1982-07-27,2021-12-10,liam.garcia@example.com,+20982503941,Mansoura,In-Store,gen_20251127_092505,customers.csv
C004821,Hiro Johnson,Other,1970-05-29,2024-04-24,HIRO.JOHNSON@EXAMPLE.COM,+20134910027,Doha,Online,gen_20251127_092505,customers.csv
C001061,Hiro Ali,other,1990-09-21,2022-04-11,hiro.ali@example.com,+20943086242,Giza,Online,gen_20251127_092505,customers.csv
C002566,Noah Hassan,unkn0wn,1992-02-20,2019-11-27,noah.hassan@example.com,+20596167536,Doha,In-Store,gen_20251127_092505,customers.csv
C004995,Omar Ali,Other,1970-03-17,2018-02-21,,+20247950983,Cairo,Online,gen_20251127_092505,customers.csv
C001070,Anna Khan,Other,1968-05-24,2022-09-27,anna.khan@example.com,+20867154040,Cairo,Mixed,gen_20251127_092505,customers.csv
C002525,Sara Smith,Female,1967-08-20,2019-12-20,sara.smith@example.com,+20904282943,Alexandria,In-Store,gen_20251127_092505,customers.csv
C002206,Anna Lopez,Male,1987-02-21,2022-07-27,anna.lopez@example.com,+20671429430,,In-Store,gen_20251127_092505,customers.csv
C001244,Sara Johnson,Other,2004-02-09,2019-07-03,NA,000000,Riyadh,Online,gen_20251127_092505,customers.csv
C000017,Youssef Johnson,Female,1979-06-17,2020-02-28,youssef.johnson@example.com,+20293999434,Cairo,In-Store,gen_20251127_092505,customers.csv
C003121,Hiro Khan,Male,1971-01-27,2022-05-31,hiro.khan@example.com,+20994830485,Giza,In-Store,gen_20251127_092505,customers.csv
C004643,John Ali,Female,1977-09-26,2022-01-20,john.ali@example.com,+20905948732,Doha,In-Store,gen_20251127_092505,customers.csv
C000816,Anna Lopez,Female,1971-09-26,2024-12-16,anna.lopez@example.com,+20954253346,Doha,Mixed,gen_20251127_092505,customers.csv
C003068,Youssef Brown,Other,1996-02-15,2023-07-22,youssef.brown@example.com,+20418882317,Giza,Online,gen_20251127_092505,customers.csv
C004785,Julia Smith,Other,1971-01-28,2018-11-17,julia.smith@example.com,+20865254865,Giza,In-Store,gen_20251127_092505,customers.csv
C000960,Liam Hassan,Female,1977-06-23,2022-12-31,liam.hassan@example.com,+20485788654,Giza,In-Store,gen_20251127_092505,customers.csv
C000226,John Yamamoto,female,1994-06-27,2018-11-02,john.yamamoto@example.com,+20614963467,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003355,Mia Garcia,Female,1990-12-19,2021-08-19,mia.garcia@example.com,+20660903234,Doha,Online,gen_20251127_092505,customers.csv
C002486,Sara Khan,Other,1960-03-31,2023-04-03,sara.khan@example.com,+20320829273,Tanta,Online,gen_20251127_092505,customers.csv
C000563,Ahmed Khan,Female,1990-08-28,2023-05-24,ahmed.khan@example.com,+20798919268,Riyadh,In-Store,gen_20251127_092505,customers.csv
C003437,Mohamed Yamamoto,Male,1974-03-08,2020-12-06,mohamed.yamamoto@example.com,+20903037810,Giza,Online,gen_20251127_092505,customers.csv
C001694,Mia Brown,Male,1968-12-12,2023-10-26,mia.brown@example.com,invalid,Giza,Online,gen_20251127_092505,customers.csv
C001046,Omar Lopez,Other,1980-07-18,2021-12-12,omar.lopez@example.com,+20518248413,Cairo,Mixed,gen_20251127_092505,customers.csv
C003447,Maria Garcia,Female,2002-11-08,2024-03-17,,+20345591942,Riyadh,Mixed,gen_20251127_092505,customers.csv
C004566,Isabella Johnson,Female,1987-04-18,2018-10-04,isabella.johnson@example.com,+20737176330,Tanta,Online,gen_20251127_092505,customers.csv
C000955,Maria Ali,Other,1968-04-02,2019-12-17,maria.ali@example.com,+20666013129,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004986,Mia Johnson,Other,1979-12-27,2018-01-30,mia.johnson@example.com,+20763004518,Giza,In-Store,gen_20251127_092505,customers.csv
C002736,Julia Khan,Female,2006-05-30,2024-03-10,julia.khan@example.com,+20866723780,Dubai,Online,gen_20251127_092505,customers.csv
C004904,Julia Johnson,Male,1969-03-29,2023-08-21,julia.johnson@example.com,+20185410441,Giza,Mixed,gen_20251127_092505,customers.csv
C004736,John Smith,Other,1972-10-07,2024-09-18,john.smith@example.com,+20372006770,Mansoura,Online,gen_20251127_092505,customers.csv
C004824,Ahmed Brown,Male,1972-01-09,2024-01-31,,+20605205590,Cairo,Online,gen_20251127_092505,customers.csv
C001219,John Garcia,Male,1991-09-27,2021-06-28,john.garcia@example.com,+20847069936,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001528,Emma Lopez,Female,1955-04-15,2022-01-23,emma.lopez@example.com,+20620149524,Cairo,Online,gen_20251127_092505,customers.csv
C003988,Mohamed Garcia,Female,2000-09-22,2021-07-01,mohamed.garcia@example.com,+20492911510,Cairo,Mixed,gen_20251127_092505,customers.csv
C001301,Carlos Garcia,Other,1976-07-01,2019-04-18,carlos.garcia@example.com,+20546327535,Dubai,Mixed,gen_20251127_092505,customers.csv
C004892,John Lopez,Female,1968-09-28,2024-10-02,john.lopez@example.com,+20825339157,Cairo,Mixed,gen_20251127_092505,customers.csv
C000161,Maria Yamamoto,Male,2002-12-12,2023-05-24,MARIA.YAMAMOTO@EXAMPLE.COM,+20872595323,Giza,In-Store,gen_20251127_092505,customers.csv
C004068,Omar Smith,Other,1956-05-12,2021-12-12,omar.smith@example.com,+20326261765,tanta,Mixed,gen_20251127_092505,customers.csv
C000957,Carlos Ali,Male,1984-07-24,2024-08-01,carlos.ali@example.com,000000,NA,Mixed,gen_20251127_092505,customers.csv
C003792,Liam Yamamoto,Male,1969-04-10,2024-02-10,liam.yamamoto@example.com,+20266665459,Tanta,Mixed,gen_20251127_092505,customers.csv
C003235,Omar Garcia,Male,1960-05-22,2024-10-24,omar.garcia@example.com,+20476181324,tanta,Mixed,gen_20251127_092505,customers.csv
C002870,Hiro Khan,Other,1982-04-09,2024-07-01,hiro.khan@example.com,+20986023858,Doha,Mixed,gen_20251127_092505,customers.csv
C003778,Amina Yamamoto,unkn0wn,1955-04-28,2018-12-05,amina.yamamoto@example.com,000000,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004434,Isabella Khan,Male,1961-12-12,2024-06-16,isabella.khan@example.com,+20279778457,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002962,Omar Johnson,Female,2001-12-22,2023-10-20,omar.johnson@example.com,+20911109128,Giza,In-Store,gen_20251127_092505,customers.csv
C002201,Ahmed Johnson,Female,1962-03-19,2019-10-20,ahmed.johnson@example.com,+20557978707,Tanta,In-Store,gen_20251127_092505,customers.csv
C000099,Ahmed Khan,Male,1999-09-24,2023-05-22,ahmed.khan@example.com,+20248995788,Doha,Online,gen_20251127_092505,customers.csv
C002558,Amina Lopez,Male,1959-07-16,2024-07-09,NA,+20728364418,Doha,In-Store,gen_20251127_092505,customers.csv
C003184,Amina Lopez,Other,1990-08-10,2024-12-25,amina.lopez@example.com,,Doha,Mixed,gen_20251127_092505,customers.csv
C000254,Ahmed Smith,Other,1958-12-01,2022-11-06,ahmed.smith@example.com,+20293068319,Riyadh,Online,gen_20251127_092505,customers.csv
C003924,Ahmed Garcia,Female,1977-08-29,2022-06-24,ahmed.garcia@example.com,+20117656883,Tanta,In-Store,gen_20251127_092505,customers.csv
C004200,Julia Garcia,Male,1982-11-09,2024-02-16,julia.garcia@example.com,+20241876517,Doha,Online,gen_20251127_092505,customers.csv
C001446,Emma Garcia,Female,2005-09-04,2018-09-23,emma.garcia@example.com,+20753177853,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001649,David Garcia,Female,1984-02-25,2018-09-24,david.garcia@example.com,+20161317623,Giza,In-Store,gen_20251127_092505,customers.csv
C004683,Amina Ali,Other,1959-06-03,2018-03-26,amina.ali@example.com,+20822022177,,In-Store,gen_20251127_092505,customers.csv
C004724,Ahmed Lopez,female,1990-03-24,2019-05-05,ahmed.lopez@example.com,+20354878326,Giza,Mixed,gen_20251127_092505,customers.csv
C003992,Maria Khan,female,1986-01-18,2019-11-27,maria.khan@example.com,+20427275226,Tanta,In-Store,gen_20251127_092505,customers.csv
C001697,Youssef Garcia,Male,2002-06-17,2020-10-18,youssef.garcia@example.com,+20971570218,Tanta,Online,gen_20251127_092505,customers.csv
C003192,Fatima Brown,Female,1955-05-28,2021-03-07,fatima.brown@example.com,+20548413588,Tanta,In-Store,gen_20251127_092505,customers.csv
C004500,Hiro Ali,Other,1996-01-18,2022-05-24,hiro.ali@example.com,+20544870510,Dubai,In-Store,gen_20251127_092505,customers.csv
C001155,Omar Lopez,Female,1986-12-16,2018-03-15,omar.lopez@example.com,+20923530013,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002256,David Khan,Male,1991-03-27,2020-07-13,david.khan@example.com,+20637990386,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001683,Liam Lopez,Other,1967-09-20,2020-04-20,liam.lopez@example.com,+20168139491,Cairo,In-Store,gen_20251127_092505,customers.csv
C003171,Julia Martin,Female,1955-06-30,2018-02-27,julia.martin@example.com,+20589578844,Doha,In-Store,gen_20251127_092505,customers.csv
C002057,Liam Yamamoto,Other,1996-03-25,2022-05-22,liam.yamamoto@example.com,+20378069833,Cairo,Online,gen_20251127_092505,customers.csv
C004091,Julia Smith,Female,1991-07-10,2024-11-24,julia.smith@example.com,+20840578544,Dubai,Mixed,gen_20251127_092505,customers.csv
C003109,Maria Ali,Other,1986-01-12,2021-12-07,maria.ali@example.com,+20622740419,Mansoura,Online,gen_20251127_092505,customers.csv
C004549,Emma Khan,Female,1967-04-12,2019-03-22,emma.khan@example.com,+20907600440,Giza,Online,gen_20251127_092505,customers.csv
C003724,Liam Hassan,Other,1968-07-01,2024-11-25,liam.hassan@example.com,+20562879299,Giza,In-Store,gen_20251127_092505,customers.csv
C002050,Hiro Brown,Female,1957-09-22,2019-08-09,hiro.brown@example.com,+20125728040,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003644,Emma Garcia,Female,1958-01-28,2018-02-12,emma.garcia@example.com,+20204633264,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004928,Mia Garcia,FEMALE,2006-08-25,2023-03-10,,+20742812558,Mansoura,Mixed,gen_20251127_092505,customers.csv
C000624,Mohamed Martin,Female,2001-07-06,2024-04-21,mohamed.martin@example.com,+20694397182,Mansoura,Mixed,gen_20251127_092505,customers.csv
C000263,Anna Ali,Other,1995-11-11,2019-03-06,anna.ali@example.com,+20164483236,Cairo,In-Store,gen_20251127_092505,customers.csv
C003370,Noah Brown,Female,2006-08-03,2019-02-16,noah.brown@example.com,+20783403813,Doha,Mixed,gen_20251127_092505,customers.csv
C004062,Julia Garcia,Female,1962-12-15,2018-11-27,julia.garcia@example.com,,Mansoura,online,gen_20251127_092505,customers.csv
C001803,Isabella Brown,Other,1985-08-24,2024-03-18,isabella.brown@example.com,+20220417511,Cairo,Mixed,gen_20251127_092505,customers.csv
C004737,Ahmed Smith,male,1979-05-23,2024-03-27,ahmed.smith@example.com,+20376994028,Dubai,In-Store,gen_20251127_092505,customers.csv
C004993,Noah Smith,Male,1991-03-03,2018-10-21,noah.smith@example.com,+20792558811,,Online,gen_20251127_092505,customers.csv
C002386,Youssef Khan,Other,1980-04-23,2018-10-08,youssef.khan@example.com,+20478393760,Tanta,In-Store,gen_20251127_092505,customers.csv
C001960,Ahmed Hassan,Other,1980-05-12,2018-10-22,ahmed.hassan@example.com,+20614962680,Cairo,In-Store,gen_20251127_092505,customers.csv
C002977,Liam Johnson,Female,2004-06-27,2018-04-13,liam.johnson@example.com,+20318981567,Dubai,Online,gen_20251127_092505,customers.csv
C000489,Ahmed Garcia,Other,1998-06-18,2020-11-30,AHMED.GARCIA@EXAMPLE.COM,+20300066338,dubai,Mixed,gen_20251127_092505,customers.csv
C001844,Liam Yamamoto,unkn0wn,1981-02-08,2019-01-26,liam.yamamoto@example.com,+20880375191,NA,In-Store,gen_20251127_092505,customers.csv
C001735,Julia Brown,Male,1956-06-10,2021-04-25,julia.brown@example.com,+20472027962,Doha,In-Store,gen_20251127_092505,customers.csv
C002912,John Brown,Other,1997-10-07,2020-02-15,john.brown@example.com,+20442881964,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003220,Mia Lopez,Other,1970-05-03,2022-08-19,MIA.LOPEZ@EXAMPLE.COM,+20825953557,Dubai,In-Store,gen_20251127_092505,customers.csv
C000147,Omar Lopez,Other,1979-02-06,2020-05-31,omar.lopez@example.com,+20357786418,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001987,Ahmed Yamamoto,Other,2005-09-01,2018-04-13,ahmed.yamamoto@example.com,+20847343124,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001370,Fatima Brown,Male,1959-09-14,2018-03-10,fatima.brown@example.com,+20201666730,Cairo,Online,gen_20251127_092505,customers.csv
C002812,Ahmed Ali,Other,1985-06-09,2022-04-26,,+20521670848,Giza,In-Store,gen_20251127_092505,customers.csv
C000660,Mohamed Hassan,Male,1972-11-04,2019-01-12,mohamed.hassan@example.com,+20376466389,Cairo,Mixed,gen_20251127_092505,customers.csv
C001795,Mia Khan,Other,1982-10-09,2023-05-04,mia.khan@example.com,+20585145644,Dubai,mixed,gen_20251127_092505,customers.csv
C002512,Amina Garcia,Male,1981-03-13,2021-05-29,amina.garcia@example.com,+20344456189,Giza,Online,gen_20251127_092505,customers.csv
